x,y,species logistic values
950.0,950.0,0.33974263
951.0,951.0,0.58646864
952.0,952.0,0.4032366
953.0,953.0,0.5410421
954.0,954.0,0.17429478
955.0,955.0,0.35718307
956.0,956.0,0.02669845
957.0,957.0,0.3593207
958.0,958.0,0.39162633
959.0,959.0,0.36237904
960.0,960.0,0.116570435
961.0,961.0,0.35612386
962.0,962.0,0.394157
963.0,963.0,0.3570279
964.0,964.0,0.50131065
965.0,965.0,0.45376375
966.0,966.0,0.5407474
967.0,967.0,0.29937
968.0,968.0,0.3572572
969.0,969.0,0.52202207
970.0,970.0,0.36238202
971.0,971.0,0.3626447
972.0,972.0,0.5036362
973.0,973.0,0.37299502
974.0,974.0,0.61719054
975.0,975.0,0.46983844
976.0,976.0,0.4436549
977.0,977.0,0.52594167
978.0,978.0,0.54373586
979.0,979.0,0.40002513
980.0,980.0,0.40885958
981.0,981.0,0.377977
982.0,982.0,0.32462683
983.0,983.0,0.3681148
984.0,984.0,0.08851412
985.0,985.0,0.3512896
986.0,986.0,0.5901213
987.0,987.0,0.35677022
988.0,988.0,0.43147272
989.0,989.0,0.32057995
990.0,990.0,0.4668993
991.0,991.0,0.19251293
992.0,992.0,0.630023
993.0,993.0,0.48183334
994.0,994.0,0.5902397
995.0,995.0,0.34478226
996.0,996.0,0.35758793
997.0,997.0,0.43868834
998.0,998.0,0.34430572
